owner_id,owner_first_name,owner_last_name,owner_email,owner_phone,owner_address,dog_id,dog_name,dog_breed,dog_age,dog_gender,order_id,order_date,product_id,quantity,subtotal,product_name,product_price,product_description,transaction_id,veterinarian_id,veterinarian_first_name,veterinarian_last_name,veterinarian_specialization,veterinarian_contact,appointment_id,appointment_date,appointment_purpose
44d0f446-eb6b-4c64-9adb-a0cef3ffebd9,Aurore,Laroche,aurore.laroche@outlook.com,+33 (0)2 44 18 03 02,"265, chemin de Bertrand
79817 Saint Bertrand",00ca792e-1311-4dbf-840c-d46c6e20a64e,Dexter,Great Dane,13,Male,ffc53687-7a02-41b7-8638-77b24b9b9c91,2023-10-08,34,5,47.45,Dog Tug Toy,9.49,Interactive tug-of-war toy for dogs,ffc53687-7a02-41b7-8638-77b24b9b9c91_20200428074544,c0852575-b7f2-43bc-916c-d25fd79a72d9,Sabine,Guilbert,remonter,05 47 20 32 42,a6ff111c-92a9-440f-aa84-94681bf340df,2024-02-12,Entrer parole rester curieux toucher davantage.
53a529cf-73df-43cb-980e-157651806aab,Susanne,Leclerc,susanne.leclerc@outlook.com,+33 3 53 05 80 66,"66, rue Albert
53369 Tanguyboeuf",066a94ad-9a54-471b-ae6a-85c5dfa3c0d8,Rosie,Shih Tzu,81,Female,da85a365-2943-4140-9d0f-2471becf78d8,2024-01-11,29,3,32.97,Dog Dental Spray,10.99,Oral hygiene dental spray for dogs,da85a365-2943-4140-9d0f-2471becf78d8_20220722131258,228e9602-469f-41b8-a19d-942b529ba381,Marguerite,Lebrun,prison,+33 4 71 44 80 30,82ffd4f8-6996-4709-b5ed-d10d7b8cc192,2024-02-21,Avec ajouter apparence premier toi ton.
53a529cf-73df-43cb-980e-157651806aab,Susanne,Leclerc,susanne.leclerc@outlook.com,+33 3 53 05 80 66,"66, rue Albert
53369 Tanguyboeuf",066a94ad-9a54-471b-ae6a-85c5dfa3c0d8,Rosie,Shih Tzu,81,Female,da85a365-2943-4140-9d0f-2471becf78d8,2024-01-11,5,1,7.49,Chew Bone,7.49,Natural chew bone,da85a365-2943-4140-9d0f-2471becf78d8_20211216213904,228e9602-469f-41b8-a19d-942b529ba381,Marguerite,Lebrun,prison,+33 4 71 44 80 30,82ffd4f8-6996-4709-b5ed-d10d7b8cc192,2024-02-21,Avec ajouter apparence premier toi ton.
53a529cf-73df-43cb-980e-157651806aab,Susanne,Leclerc,susanne.leclerc@outlook.com,+33 3 53 05 80 66,"66, rue Albert
53369 Tanguyboeuf",066a94ad-9a54-471b-ae6a-85c5dfa3c0d8,Rosie,Shih Tzu,81,Female,da85a365-2943-4140-9d0f-2471becf78d8,2024-01-11,18,5,42.45,Squeaky Plush Toy,8.49,Cute squeaky plush toy for dogs,da85a365-2943-4140-9d0f-2471becf78d8_20230219170829,228e9602-469f-41b8-a19d-942b529ba381,Marguerite,Lebrun,prison,+33 4 71 44 80 30,82ffd4f8-6996-4709-b5ed-d10d7b8cc192,2024-02-21,Avec ajouter apparence premier toi ton.
53a529cf-73df-43cb-980e-157651806aab,Susanne,Leclerc,susanne.leclerc@outlook.com,+33 3 53 05 80 66,"66, rue Albert
53369 Tanguyboeuf",066a94ad-9a54-471b-ae6a-85c5dfa3c0d8,Rosie,Shih Tzu,81,Female,da85a365-2943-4140-9d0f-2471becf78d8,2024-01-11,27,4,55.96,Dog Paw Balm,13.99,Moisturizing paw balm for dogs,da85a365-2943-4140-9d0f-2471becf78d8_20231115082700,228e9602-469f-41b8-a19d-942b529ba381,Marguerite,Lebrun,prison,+33 4 71 44 80 30,82ffd4f8-6996-4709-b5ed-d10d7b8cc192,2024-02-21,Avec ajouter apparence premier toi ton.
66219179-6c42-4161-bab9-6f322ee0ceb8,Michelle,Lucas,michelle.lucas@gmail.com,0228954884,"56, rue Guillaume Lemaire
37999 LévyBourg",55249407-4b51-4149-b6be-1fd43aa661f7,Charlie,Saint Bernard,109,Female,4d74afcb-26a5-4358-8533-62149a7f890d,2023-11-20,1,5,104.95,Dog Food,20.99,High-quality dog food,4d74afcb-26a5-4358-8533-62149a7f890d_20220403063426,c3c2e632-f49d-4351-9cff-8b0915e608fe,Célina,Marie,pas,0443642307,24441515-5782-42f6-bae5-e7ad57f8f76f,2024-02-09,Bouche pitié mouvement tout.
66219179-6c42-4161-bab9-6f322ee0ceb8,Michelle,Lucas,michelle.lucas@gmail.com,0228954884,"56, rue Guillaume Lemaire
37999 LévyBourg",55249407-4b51-4149-b6be-1fd43aa661f7,Charlie,Saint Bernard,109,Female,4d74afcb-26a5-4358-8533-62149a7f890d,2023-11-20,12,5,174.95,Dog Crate,34.99,Secure dog crate,4d74afcb-26a5-4358-8533-62149a7f890d_20220411125518,c3c2e632-f49d-4351-9cff-8b0915e608fe,Célina,Marie,pas,0443642307,24441515-5782-42f6-bae5-e7ad57f8f76f,2024-02-09,Bouche pitié mouvement tout.
d638e4db-9c29-4259-a879-8fc2ba7279be,Gilles,Ferreira,gilles.ferreira@gmail.com,0420520077,"48, rue de Jacques
71408 Bertin",e5e2fbdd-2931-4517-86c2-8c54dd36e7bc,Olive,Rottweiler,45,Female,b2469009-4e64-49c0-801f-59b48e2c7406,2023-11-04,33,3,11.97,Dog Training Clicker,3.99,Training clicker for positive reinforcement,b2469009-4e64-49c0-801f-59b48e2c7406_20210615151839,b1f53516-c584-4ff7-9444-11f144eafc1b,Tristan,Louis,personne,+33 4 11 84 32 59,25abd9a9-f130-4755-94e5-1ef5c1184d5e,2024-02-13,Poursuivre chaleur garde autrement quatre.
d638e4db-9c29-4259-a879-8fc2ba7279be,Gilles,Ferreira,gilles.ferreira@gmail.com,0420520077,"48, rue de Jacques
71408 Bertin",e5e2fbdd-2931-4517-86c2-8c54dd36e7bc,Olive,Rottweiler,45,Female,b2469009-4e64-49c0-801f-59b48e2c7406,2023-11-04,35,5,57.45,Dog Ear Cleaner,11.49,Gentle ear cleaner solution for dogs,b2469009-4e64-49c0-801f-59b48e2c7406_20231107195930,b1f53516-c584-4ff7-9444-11f144eafc1b,Tristan,Louis,personne,+33 4 11 84 32 59,25abd9a9-f130-4755-94e5-1ef5c1184d5e,2024-02-13,Poursuivre chaleur garde autrement quatre.
d638e4db-9c29-4259-a879-8fc2ba7279be,Gilles,Ferreira,gilles.ferreira@gmail.com,0420520077,"48, rue de Jacques
71408 Bertin",e5e2fbdd-2931-4517-86c2-8c54dd36e7bc,Olive,Rottweiler,45,Female,b2469009-4e64-49c0-801f-59b48e2c7406,2023-11-04,30,2,10.98,Dog Poop Bags,5.49,Biodegradable poop bags for easy cleanup,b2469009-4e64-49c0-801f-59b48e2c7406_20200811072034,b1f53516-c584-4ff7-9444-11f144eafc1b,Tristan,Louis,personne,+33 4 11 84 32 59,25abd9a9-f130-4755-94e5-1ef5c1184d5e,2024-02-13,Poursuivre chaleur garde autrement quatre.
b758857b-928b-4f9f-94df-1ea7004b03f3,Constance,Royer,constance.royer@gmail.com,+33 4 81 20 37 34,"6, chemin Durand
18905 Martins",4c6e393e-b97a-4110-9a52-691f7f673491,Simba,Akita,118,Male,95f43efc-11b3-4ae8-870f-5cd9f61670bc,2024-01-05,32,6,137.94,Dog Cooling Mat,22.99,Cooling mat for hot days,95f43efc-11b3-4ae8-870f-5cd9f61670bc_20220405050540,4788450c-56fc-48dc-b1bd-7cce5ef91594,Agathe,Maréchal,peser,+33 4 73 87 65 48,4d85dd95-da31-4a43-95a2-3eb8a25c7721,2024-02-29,Titre plusieurs couler grand force lien secret.
b758857b-928b-4f9f-94df-1ea7004b03f3,Constance,Royer,constance.royer@gmail.com,+33 4 81 20 37 34,"6, chemin Durand
18905 Martins",4c6e393e-b97a-4110-9a52-691f7f673491,Simba,Akita,118,Male,95f43efc-11b3-4ae8-870f-5cd9f61670bc,2024-01-05,11,1,6.99,Dog Ball,6.99,Fetch and play ball,95f43efc-11b3-4ae8-870f-5cd9f61670bc_20210919091816,4788450c-56fc-48dc-b1bd-7cce5ef91594,Agathe,Maréchal,peser,+33 4 73 87 65 48,4d85dd95-da31-4a43-95a2-3eb8a25c7721,2024-02-29,Titre plusieurs couler grand force lien secret.
b758857b-928b-4f9f-94df-1ea7004b03f3,Constance,Royer,constance.royer@gmail.com,+33 4 81 20 37 34,"6, chemin Durand
18905 Martins",4c6e393e-b97a-4110-9a52-691f7f673491,Simba,Akita,118,Male,95f43efc-11b3-4ae8-870f-5cd9f61670bc,2024-01-05,16,1,18.99,Reflective Dog Harness,18.99,Reflective harness for night walks,95f43efc-11b3-4ae8-870f-5cd9f61670bc_20220308040343,4788450c-56fc-48dc-b1bd-7cce5ef91594,Agathe,Maréchal,peser,+33 4 73 87 65 48,4d85dd95-da31-4a43-95a2-3eb8a25c7721,2024-02-29,Titre plusieurs couler grand force lien secret.
b758857b-928b-4f9f-94df-1ea7004b03f3,Constance,Royer,constance.royer@gmail.com,+33 4 81 20 37 34,"6, chemin Durand
18905 Martins",4c6e393e-b97a-4110-9a52-691f7f673491,Simba,Akita,118,Male,95f43efc-11b3-4ae8-870f-5cd9f61670bc,2024-01-05,27,10,139.9,Dog Paw Balm,13.99,Moisturizing paw balm for dogs,95f43efc-11b3-4ae8-870f-5cd9f61670bc_20220105082732,4788450c-56fc-48dc-b1bd-7cce5ef91594,Agathe,Maréchal,peser,+33 4 73 87 65 48,4d85dd95-da31-4a43-95a2-3eb8a25c7721,2024-02-29,Titre plusieurs couler grand force lien secret.
b758857b-928b-4f9f-94df-1ea7004b03f3,Constance,Royer,constance.royer@gmail.com,+33 4 81 20 37 34,"6, chemin Durand
18905 Martins",4c6e393e-b97a-4110-9a52-691f7f673491,Simba,Akita,118,Male,95f43efc-11b3-4ae8-870f-5cd9f61670bc,2024-01-05,32,4,91.96,Dog Cooling Mat,22.99,Cooling mat for hot days,95f43efc-11b3-4ae8-870f-5cd9f61670bc_20220815055403,4788450c-56fc-48dc-b1bd-7cce5ef91594,Agathe,Maréchal,peser,+33 4 73 87 65 48,4d85dd95-da31-4a43-95a2-3eb8a25c7721,2024-02-29,Titre plusieurs couler grand force lien secret.
376a630d-75db-4911-8784-d23a471c7ada,Xavier,Berger,xavier.berger@gmail.com,04 15 09 33 95,"844, rue Aurélie Costa
94105 Lefebvre",0d2d66de-5bb6-46ee-9160-1d597249e660,Maya,Doberman Pinscher,65,Female,c2b576a6-68ba-4d1a-9557-3972e949af01,2023-11-08,6,1,15.99,Dog Shampoo,15.99,Gentle dog shampoo,c2b576a6-68ba-4d1a-9557-3972e949af01_20230707064035,ef0d0384-31e8-48e7-b3be-d8eee16ebed1,Madeleine,Didier,droite,04 37 57 80 36,c46aff8c-a7dc-464b-b756-69389ca5ad26,2024-02-14,Crier faute envelopper déclarer diriger commencer.
376a630d-75db-4911-8784-d23a471c7ada,Xavier,Berger,xavier.berger@gmail.com,04 15 09 33 95,"844, rue Aurélie Costa
94105 Lefebvre",0d2d66de-5bb6-46ee-9160-1d597249e660,Maya,Doberman Pinscher,65,Female,c2b576a6-68ba-4d1a-9557-3972e949af01,2023-11-08,35,10,114.9,Dog Ear Cleaner,11.49,Gentle ear cleaner solution for dogs,c2b576a6-68ba-4d1a-9557-3972e949af01_20211110050318,ef0d0384-31e8-48e7-b3be-d8eee16ebed1,Madeleine,Didier,droite,04 37 57 80 36,c46aff8c-a7dc-464b-b756-69389ca5ad26,2024-02-14,Crier faute envelopper déclarer diriger commencer.
376a630d-75db-4911-8784-d23a471c7ada,Xavier,Berger,xavier.berger@gmail.com,04 15 09 33 95,"844, rue Aurélie Costa
94105 Lefebvre",0d2d66de-5bb6-46ee-9160-1d597249e660,Maya,Doberman Pinscher,65,Female,c2b576a6-68ba-4d1a-9557-3972e949af01,2023-11-08,30,6,32.94,Dog Poop Bags,5.49,Biodegradable poop bags for easy cleanup,c2b576a6-68ba-4d1a-9557-3972e949af01_20230311210259,ef0d0384-31e8-48e7-b3be-d8eee16ebed1,Madeleine,Didier,droite,04 37 57 80 36,c46aff8c-a7dc-464b-b756-69389ca5ad26,2024-02-14,Crier faute envelopper déclarer diriger commencer.
50786d95-fa4e-43c5-a478-907e66bfecb0,Philippe,Raynaud,philippe.raynaud@outlook.com,04 74 75 64 79,"158, avenue de Guérin
66197 Fleury-la-Forêt",e3daa6e4-9dc4-4062-b4ec-3be320bb1a14,Millie,Yorkshire Terrier,95,Female,81a3ddbf-a079-4e0f-89b6-5b77643d2ca0,2023-11-23,2,1,9.99,Dog Toy,9.99,Interactive dog toy,81a3ddbf-a079-4e0f-89b6-5b77643d2ca0_20210803204000,8a5ec56c-d8c9-4d5c-9e1f-450f21f2b25d,Camille,Reynaud,le,01 69 40 55 99,000d185f-4209-4143-a31e-0f40d1c3b3e7,2024-03-04,Tirer peuple ouvert ajouter.
50786d95-fa4e-43c5-a478-907e66bfecb0,Philippe,Raynaud,philippe.raynaud@outlook.com,04 74 75 64 79,"158, avenue de Guérin
66197 Fleury-la-Forêt",e3daa6e4-9dc4-4062-b4ec-3be320bb1a14,Millie,Yorkshire Terrier,95,Female,81a3ddbf-a079-4e0f-89b6-5b77643d2ca0,2023-11-23,35,6,68.94,Dog Ear Cleaner,11.49,Gentle ear cleaner solution for dogs,81a3ddbf-a079-4e0f-89b6-5b77643d2ca0_20230730105511,8a5ec56c-d8c9-4d5c-9e1f-450f21f2b25d,Camille,Reynaud,le,01 69 40 55 99,000d185f-4209-4143-a31e-0f40d1c3b3e7,2024-03-04,Tirer peuple ouvert ajouter.
50786d95-fa4e-43c5-a478-907e66bfecb0,Philippe,Raynaud,philippe.raynaud@outlook.com,04 74 75 64 79,"158, avenue de Guérin
66197 Fleury-la-Forêt",e3daa6e4-9dc4-4062-b4ec-3be320bb1a14,Millie,Yorkshire Terrier,95,Female,81a3ddbf-a079-4e0f-89b6-5b77643d2ca0,2023-11-23,29,5,54.95,Dog Dental Spray,10.99,Oral hygiene dental spray for dogs,81a3ddbf-a079-4e0f-89b6-5b77643d2ca0_20200705021407,8a5ec56c-d8c9-4d5c-9e1f-450f21f2b25d,Camille,Reynaud,le,01 69 40 55 99,000d185f-4209-4143-a31e-0f40d1c3b3e7,2024-03-04,Tirer peuple ouvert ajouter.
50786d95-fa4e-43c5-a478-907e66bfecb0,Philippe,Raynaud,philippe.raynaud@outlook.com,04 74 75 64 79,"158, avenue de Guérin
66197 Fleury-la-Forêt",e3daa6e4-9dc4-4062-b4ec-3be320bb1a14,Millie,Yorkshire Terrier,95,Female,81a3ddbf-a079-4e0f-89b6-5b77643d2ca0,2023-11-23,2,10,99.9,Dog Toy,9.99,Interactive dog toy,81a3ddbf-a079-4e0f-89b6-5b77643d2ca0_20221018071336,8a5ec56c-d8c9-4d5c-9e1f-450f21f2b25d,Camille,Reynaud,le,01 69 40 55 99,000d185f-4209-4143-a31e-0f40d1c3b3e7,2024-03-04,Tirer peuple ouvert ajouter.
f44d6312-110e-4753-bda0-0afb656df5a5,Thibault,Schmitt,thibault.schmitt@outlook.com,+33 (0)6 31 11 93 29,"408, avenue de Maréchal
87320 Hardy",973b6c54-73df-460a-9915-aa0cdb86a7fc,Boomer,Saint Bernard,103,Male,8ae87bf5-e13d-4c7d-b159-f2a690277355,2023-11-20,16,3,56.97,Reflective Dog Harness,18.99,Reflective harness for night walks,8ae87bf5-e13d-4c7d-b159-f2a690277355_20220201153200,7b439b22-23af-4ca2-bcfc-953747dbe49d,Christophe,Carpentier,commun,+33 (0)2 54 98 07 73,4bc04cc6-8c03-4516-8e3d-56b382f2f567,2024-02-16,Rêve figure naissance midi dominer.
6c1a11b3-e272-4c0d-bb23-efc04d5b44af,Marine,Delahaye,marine.delahaye@outlook.com,+33 5 96 74 69 46,"92, rue Caroline Grenier
20470 Saint Laetitia",ba7b35a0-9c13-4c00-8d32-77c1117146ed,Riley,Saint Bernard,118,Female,4cce5e97-75c2-4fca-87ab-9ba5e44f6523,2024-01-30,1,5,104.95,Dog Food,20.99,High-quality dog food,4cce5e97-75c2-4fca-87ab-9ba5e44f6523_20220502214857,eeba5fc4-f264-4911-a465-b3604a90ef3d,Louise,Carpentier,haut,04 72 47 66 71,ed0abc88-83d5-4ec8-b6a0-b5f12e46bb55,2024-02-28,Embrasser réserver quelque conduire y annoncer doucement.
6c1a11b3-e272-4c0d-bb23-efc04d5b44af,Marine,Delahaye,marine.delahaye@outlook.com,+33 5 96 74 69 46,"92, rue Caroline Grenier
20470 Saint Laetitia",ba7b35a0-9c13-4c00-8d32-77c1117146ed,Riley,Saint Bernard,118,Female,4cce5e97-75c2-4fca-87ab-9ba5e44f6523,2024-01-30,22,7,80.43,Interactive Fetch Ball,11.49,Interactive ball for fetch games,4cce5e97-75c2-4fca-87ab-9ba5e44f6523_20200922211224,eeba5fc4-f264-4911-a465-b3604a90ef3d,Louise,Carpentier,haut,04 72 47 66 71,ed0abc88-83d5-4ec8-b6a0-b5f12e46bb55,2024-02-28,Embrasser réserver quelque conduire y annoncer doucement.
85c01e3e-f840-423a-947d-f740f2286e73,Capucine,Rémy,capucine.rémy@gmail.com,0698593406,"chemin Sabine Renault
95699 BlondelVille",adbea5b5-adb7-45a2-b462-908a52daa24e,Simba,Siberian Husky,109,Male,097d96d0-bc28-49f0-8594-4163b3ecc877,2023-11-29,3,5,199.95,Dog Bed,39.99,Comfortable dog bed,097d96d0-bc28-49f0-8594-4163b3ecc877_20230130193413,ef852f25-e35c-4010-a717-c02a5ca9bd74,Édith,Maillot,sang,+33 (0)3 44 87 26 31,6043c2f0-31f0-4493-b51e-86f3505cd462,2024-02-29,Parent plein rôle douze reconnaître.
85c01e3e-f840-423a-947d-f740f2286e73,Capucine,Rémy,capucine.rémy@gmail.com,0698593406,"chemin Sabine Renault
95699 BlondelVille",adbea5b5-adb7-45a2-b462-908a52daa24e,Simba,Siberian Husky,109,Male,097d96d0-bc28-49f0-8594-4163b3ecc877,2023-11-29,27,4,55.96,Dog Paw Balm,13.99,Moisturizing paw balm for dogs,097d96d0-bc28-49f0-8594-4163b3ecc877_20200918101215,ef852f25-e35c-4010-a717-c02a5ca9bd74,Édith,Maillot,sang,+33 (0)3 44 87 26 31,6043c2f0-31f0-4493-b51e-86f3505cd462,2024-02-29,Parent plein rôle douze reconnaître.
85c01e3e-f840-423a-947d-f740f2286e73,Capucine,Rémy,capucine.rémy@gmail.com,0698593406,"chemin Sabine Renault
95699 BlondelVille",adbea5b5-adb7-45a2-b462-908a52daa24e,Simba,Siberian Husky,109,Male,097d96d0-bc28-49f0-8594-4163b3ecc877,2023-11-29,29,8,87.92,Dog Dental Spray,10.99,Oral hygiene dental spray for dogs,097d96d0-bc28-49f0-8594-4163b3ecc877_20200424195211,ef852f25-e35c-4010-a717-c02a5ca9bd74,Édith,Maillot,sang,+33 (0)3 44 87 26 31,6043c2f0-31f0-4493-b51e-86f3505cd462,2024-02-29,Parent plein rôle douze reconnaître.
85c01e3e-f840-423a-947d-f740f2286e73,Capucine,Rémy,capucine.rémy@gmail.com,0698593406,"chemin Sabine Renault
95699 BlondelVille",adbea5b5-adb7-45a2-b462-908a52daa24e,Simba,Siberian Husky,109,Male,097d96d0-bc28-49f0-8594-4163b3ecc877,2023-11-29,10,2,11.98,Dog Treats,5.99,Tasty dog treats,097d96d0-bc28-49f0-8594-4163b3ecc877_20220426075158,ef852f25-e35c-4010-a717-c02a5ca9bd74,Édith,Maillot,sang,+33 (0)3 44 87 26 31,6043c2f0-31f0-4493-b51e-86f3505cd462,2024-02-29,Parent plein rôle douze reconnaître.
85c01e3e-f840-423a-947d-f740f2286e73,Capucine,Rémy,capucine.rémy@gmail.com,0698593406,"chemin Sabine Renault
95699 BlondelVille",adbea5b5-adb7-45a2-b462-908a52daa24e,Simba,Siberian Husky,109,Male,097d96d0-bc28-49f0-8594-4163b3ecc877,2023-11-29,20,3,20.97,Dog Bandana,6.99,Stylish bandana for dogs,097d96d0-bc28-49f0-8594-4163b3ecc877_20221119020139,ef852f25-e35c-4010-a717-c02a5ca9bd74,Édith,Maillot,sang,+33 (0)3 44 87 26 31,6043c2f0-31f0-4493-b51e-86f3505cd462,2024-02-29,Parent plein rôle douze reconnaître.
a1e0c95d-bf06-4ee9-bd49-831e34d49de3,Brigitte,Traore,brigitte.traore@outlook.com,0181681493,"40, rue de Cohen
01184 Collindan",5d3d0c54-b9ee-477b-a38f-537f843a0561,Mia,Doberman Pinscher,73,Female,11800ed3-7f04-4094-a1b0-d14d55a3892e,2023-11-06,11,9,62.91,Dog Ball,6.99,Fetch and play ball,11800ed3-7f04-4094-a1b0-d14d55a3892e_20211117053109,8a325448-17b0-4ffb-94b1-ccfcb0eb7e24,Jacqueline,Morin,afin de,0635992553,800501bf-a3a4-4e22-88c7-86f9835cee73,2024-02-25,Colon défaut mariage durant.
